function_name,label,degree,neighbors_count,in_degree,out_degree,self_loops,max_call_circles,MLOC,PAR,DOC,fileName,lineno
ansible.module_utils.distro._distro.LinuxDistribution.id,833,10,6,4,6,0,0,27.0,1.0,2.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\distro\_distro.py,833.0
ansible.module_utils.distro._distro.LinuxDistribution.info,991,9,7,2,7,0,0,18.0,1.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\distro\_distro.py,991.0
ansible.module_utils.distro._distro.LinuxDistribution.like,966,4,1,3,1,0,0,7.0,1.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\distro\_distro.py,966.0
ansible.module_utils.distro._distro.LinuxDistribution.linux_distribution,817,5,4,1,4,0,0,15.0,1.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\distro\_distro.py,817.0
ansible.module_utils.distro._distro.LinuxDistribution.lsb_release_attr,1063,5,0,5,0,0,0,8.0,2.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\distro\_distro.py,1063.0
ansible.module_utils.distro._distro.LinuxDistribution.lsb_release_info,1019,1,0,1,0,0,0,9.0,1.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\distro\_distro.py,1019.0
ansible.module_utils.distro._distro.LinuxDistribution.major_version,942,3,1,2,1,0,0,7.0,1.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\distro\_distro.py,942.0
ansible.module_utils.distro._distro.LinuxDistribution.minor_version,950,3,1,2,1,0,0,7.0,1.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\distro\_distro.py,950.0
ansible.module_utils.distro._distro.LinuxDistribution.name,861,8,5,3,5,0,0,22.0,1.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\distro\_distro.py,861.0
ansible.module_utils.distro._distro.LinuxDistribution.os_release_attr,1054,5,0,5,0,0,0,8.0,2.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\distro\_distro.py,1054.0
ansible.module_utils.distro._distro.LinuxDistribution.os_release_info,1010,1,0,1,0,0,0,8.0,1.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\distro\_distro.py,1010.0
ansible.module_utils.distro._distro.LinuxDistribution.oslevel_info,1048,1,0,1,0,0,0,5.0,1.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\distro\_distro.py,1048.0
ansible.module_utils.distro._distro.LinuxDistribution.uname_attr,1081,4,0,4,0,0,0,8.0,2.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\distro\_distro.py,1081.0
ansible.module_utils.distro._distro.LinuxDistribution.uname_info,1039,1,0,1,0,0,0,8.0,1.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\distro\_distro.py,1039.0
ansible.module_utils.distro._distro.LinuxDistribution.version,884,18,12,6,12,0,0,41.0,1.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\distro\_distro.py,884.0
ansible.module_utils.distro._distro.LinuxDistribution.version_parts,926,7,3,4,3,0,0,15.0,1.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\distro\_distro.py,926.0
ansible.module_utils.distro._distro.build_number,417,1,1,0,1,0,0,11.0,0.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\distro\_distro.py,417.0
ansible.module_utils.distro._distro.codename,447,1,1,0,1,0,0,22.0,1.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\distro\_distro.py,447.0
ansible.module_utils.distro._distro.distro_release_attr,593,1,1,0,1,0,0,17.0,1.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\distro\_distro.py,593.0
ansible.module_utils.distro._distro.distro_release_info,536,1,1,0,1,0,0,8.0,1.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\distro\_distro.py,536.0
ansible.module_utils.distro._distro.id,204,4,1,3,1,0,0,81.0,1.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\distro\_distro.py,204.0
ansible.module_utils.distro._distro.info,471,1,1,0,1,0,0,42.0,0.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\distro\_distro.py,471.0
ansible.module_utils.distro._distro.like,430,1,1,0,1,0,0,15.0,1.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\distro\_distro.py,430.0
ansible.module_utils.distro._distro.linux_distribution,161,2,2,0,2,0,0,41.0,0.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\distro\_distro.py,161.0
ansible.module_utils.distro._distro.lsb_release_attr,573,1,1,0,1,0,0,18.0,1.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\distro\_distro.py,573.0
ansible.module_utils.distro._distro.lsb_release_info,525,1,1,0,1,0,0,9.0,1.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\distro\_distro.py,525.0
ansible.module_utils.distro._distro.main,1362,7,6,1,6,0,0,38.0,1.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\distro\_distro.py,1362.0
ansible.module_utils.distro._distro.major_version,391,1,1,0,1,0,0,11.0,0.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\distro\_distro.py,391.0
ansible.module_utils.distro._distro.minor_version,404,1,1,0,1,0,0,11.0,0.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\distro\_distro.py,404.0
ansible.module_utils.distro._distro.name,287,1,1,0,1,0,0,37.0,0.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\distro\_distro.py,287.0
ansible.module_utils.distro._distro.os_release_attr,554,1,1,0,1,0,0,17.0,1.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\distro\_distro.py,554.0
ansible.module_utils.distro._distro.os_release_info,515,1,1,0,1,0,0,8.0,1.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\distro\_distro.py,515.0
ansible.module_utils.distro._distro.uname_attr,612,1,1,0,1,0,0,15.0,1.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\distro\_distro.py,612.0
ansible.module_utils.distro._distro.uname_info,546,1,1,0,1,0,0,6.0,1.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\distro\_distro.py,546.0
ansible.module_utils.distro._distro.version,326,1,1,0,1,0,0,46.0,0.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\distro\_distro.py,326.0
ansible.module_utils.distro._distro.version_parts,374,1,1,0,1,0,0,15.0,0.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\distro\_distro.py,374.0
ansible.module_utils.errors.AnsibleValidationErrorMultiple.__init__,29,5,0,5,0,0,0,3.0,1.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\errors.py,29.0
ansible.module_utils.errors.AnsibleValidationErrorMultiple.append,52,439,1,438,1,1,1,7.0,2.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\errors.py,52.0
ansible.module_utils.errors.AnsibleValidationErrorMultiple.extend,60,122,1,121,1,1,1,3.0,2.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\errors.py,60.0
ansible.module_utils.facts.ansible_collector.AnsibleFactCollector.__init__,50,1,0,1,0,0,0,6.0,1.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\facts\ansible_collector.py,50.0
ansible.module_utils.facts.ansible_collector.AnsibleFactCollector._filter,57,5,4,1,4,0,0,19.0,3.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\facts\ansible_collector.py,57.0
ansible.module_utils.facts.ansible_collector.AnsibleFactCollector.collect,77,2,2,0,2,0,0,25.0,1.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\facts\ansible_collector.py,77.0
ansible.module_utils.facts.ansible_collector.CollectorMetaDataCollector.__init__,110,1,0,1,0,0,0,4.0,1.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\facts\ansible_collector.py,110.0
ansible.module_utils.facts.ansible_collector.get_ansible_collector,122,3,3,0,3,0,0,36.0,1.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\facts\ansible_collector.py,122.0
ansible.module_utils.facts.collector.BaseFactCollector._transform_dict_keys,90,3,2,1,2,0,0,8.0,2.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\facts\collector.py,90.0
ansible.module_utils.facts.collector.BaseFactCollector._transform_name,85,1,0,1,0,0,0,4.0,2.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\facts\collector.py,85.0
ansible.module_utils.facts.collector.BaseFactCollector.collect,107,1,0,1,0,0,0,6.0,1.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\facts\collector.py,100.0
ansible.module_utils.facts.collector.BaseFactCollector.collect_with_namespace,100,3,2,1,2,0,0,6.0,1.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\facts\collector.py,100.0
ansible.module_utils.facts.collector.BaseFactCollector.platform_match,80,1,0,1,0,0,0,4.0,2.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\facts\collector.py,80.0
ansible.module_utils.facts.collector._get_requires_by_collector_name,255,1,0,1,0,0,0,10.0,2.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\facts\collector.py,255.0
ansible.module_utils.facts.collector._solve_deps,331,3,2,1,2,0,0,13.0,2.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\facts\collector.py,331.0
ansible.module_utils.facts.collector.build_dep_data,298,2,1,1,1,0,0,9.0,2.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\facts\collector.py,298.0
ansible.module_utils.facts.collector.build_fact_id_to_collector_map,224,3,2,1,2,0,0,14.0,1.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\facts\collector.py,224.0
ansible.module_utils.facts.collector.collector_classes_from_gather_subset,346,7,7,0,7,0,0,56.0,0.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\facts\collector.py,346.0
ansible.module_utils.facts.collector.find_collectors_for_platform,200,3,2,1,2,0,0,22.0,2.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\facts\collector.py,200.0
ansible.module_utils.facts.collector.find_unresolved_requires,267,3,2,1,2,0,0,15.0,2.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\facts\collector.py,267.0
ansible.module_utils.facts.collector.get_collector_names,121,5,4,1,4,0,0,77.0,0.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\facts\collector.py,121.0
ansible.module_utils.facts.collector.resolve_requires,284,4,3,1,3,0,0,12.0,2.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\facts\collector.py,284.0
ansible.module_utils.facts.collector.select_collector_classes,240,3,2,1,2,0,0,13.0,2.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\facts\collector.py,240.0
ansible.module_utils.facts.collector.tsort,309,3,2,1,2,0,0,20.0,1.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\facts\collector.py,309.0
ansible.module_utils.facts.compat.ansible_facts,48,2,1,1,1,0,0,39.0,1.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\facts\compat.py,48.0
ansible.module_utils.facts.compat.get_all_facts,36,1,1,0,1,0,0,10.0,1.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\facts\compat.py,36.0
ansible.module_utils.facts.hardware.aix.AIXHardware.get_cpu_facts,58,4,3,1,3,0,0,40.0,1.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\facts\hardware\aix.py,58.0
ansible.module_utils.facts.hardware.aix.AIXHardware.get_device_facts,231,5,4,1,4,0,0,30.0,1.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\facts\hardware\aix.py,231.0
ansible.module_utils.facts.hardware.aix.AIXHardware.get_dmi_facts,126,5,4,1,4,0,0,19.0,1.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\facts\hardware\aix.py,126.0
ansible.module_utils.facts.hardware.aix.AIXHardware.get_memory_facts,99,5,4,1,4,0,0,26.0,1.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\facts\hardware\aix.py,99.0
ansible.module_utils.facts.hardware.aix.AIXHardware.get_mount_facts,188,5,4,1,4,0,0,42.0,1.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\facts\hardware\aix.py,188.0
ansible.module_utils.facts.hardware.aix.AIXHardware.get_vgs_facts,146,3,2,1,2,0,0,41.0,1.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\facts\hardware\aix.py,146.0
ansible.module_utils.facts.hardware.aix.AIXHardware.populate,39,6,6,0,6,0,0,18.0,1.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\facts\hardware\aix.py,39.0
ansible.module_utils.facts.hardware.darwin.DarwinHardware.get_cpu_facts,78,2,1,1,1,0,0,12.0,1.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\facts\hardware\darwin.py,78.0
ansible.module_utils.facts.hardware.darwin.DarwinHardware.get_mac_facts,68,4,3,1,3,0,0,9.0,1.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\facts\hardware\darwin.py,68.0
ansible.module_utils.facts.hardware.darwin.DarwinHardware.get_memory_facts,91,8,7,1,7,0,0,41.0,1.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\facts\hardware\darwin.py,91.0
ansible.module_utils.facts.hardware.darwin.DarwinHardware.get_system_profile,57,6,5,1,5,0,0,10.0,1.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\facts\hardware\darwin.py,57.0
ansible.module_utils.facts.hardware.darwin.DarwinHardware.get_uptime_facts,133,2,1,1,1,0,0,21.0,1.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\facts\hardware\darwin.py,133.0
ansible.module_utils.facts.hardware.darwin.DarwinHardware.populate,41,5,5,0,5,0,0,15.0,1.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\facts\hardware\darwin.py,41.0
ansible.module_utils.facts.hardware.freebsd.FreeBSDHardware.get_cpu_facts,70,7,6,1,6,0,0,23.0,1.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\facts\hardware\freebsd.py,70.0
ansible.module_utils.facts.hardware.freebsd.FreeBSDHardware.get_device_facts,171,3,2,1,2,0,0,18.0,1.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\facts\hardware\freebsd.py,171.0
ansible.module_utils.facts.hardware.freebsd.FreeBSDHardware.get_dmi_facts,190,6,5,1,5,0,0,46.0,1.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\facts\hardware\freebsd.py,190.0
ansible.module_utils.facts.hardware.freebsd.FreeBSDHardware.get_memory_facts,94,5,4,1,4,0,0,33.0,1.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\facts\hardware\freebsd.py,94.0
ansible.module_utils.facts.hardware.freebsd.FreeBSDHardware.get_mount_facts,151,8,7,1,7,0,0,19.0,1.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\facts\hardware\freebsd.py,151.0
ansible.module_utils.facts.hardware.freebsd.FreeBSDHardware.get_uptime_facts,128,2,1,1,1,0,0,21.0,1.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\facts\hardware\freebsd.py,128.0
ansible.module_utils.facts.hardware.freebsd.FreeBSDHardware.populate,46,6,6,0,6,0,0,23.0,1.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\facts\hardware\freebsd.py,46.0
ansible.module_utils.facts.hardware.hpux.HPUXHardware.get_cpu_facts,53,5,4,1,4,0,0,51.0,1.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\facts\hardware\hpux.py,53.0
ansible.module_utils.facts.hardware.hpux.HPUXHardware.get_hw_facts,141,4,3,1,3,0,0,17.0,1.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\facts\hardware\hpux.py,141.0
ansible.module_utils.facts.hardware.hpux.HPUXHardware.get_memory_facts,105,6,5,1,5,0,0,35.0,1.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\facts\hardware\hpux.py,105.0
ansible.module_utils.facts.hardware.hpux.HPUXHardware.populate,40,3,3,0,3,0,0,12.0,1.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\facts\hardware\hpux.py,40.0
ansible.module_utils.facts.hardware.hurd.HurdHardware.populate,32,3,3,0,3,0,0,16.0,1.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\facts\hardware\hurd.py,32.0
ansible.module_utils.facts.hardware.linux.LinuxHardware._find_bind_mounts,510,6,5,1,5,0,0,22.0,1.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\facts\hardware\linux.py,510.0
ansible.module_utils.facts.hardware.linux.LinuxHardware._find_mapper_device_name,847,4,3,1,3,0,0,10.0,2.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\facts\hardware\linux.py,847.0
ansible.module_utils.facts.hardware.linux.LinuxHardware._get_sg_inq_serial,692,2,1,1,1,0,0,7.0,3.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\facts\hardware\linux.py,692.0
ansible.module_utils.facts.hardware.linux.LinuxHardware._lsblk_uuid,449,5,4,1,4,0,0,29.0,1.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\facts\hardware\linux.py,449.0
ansible.module_utils.facts.hardware.linux.LinuxHardware._mtab_entries,533,5,4,1,4,0,0,13.0,1.0,0.0,D:\BaiduNetdiskDownload\graduation_project\project_folder\ansible\module_utils\facts\hardware\linux.py,533.0
